customer_id,name,email,state,business_type,signup_date,num_employees,annual_revenue
CUST_01501,"Armstrong, Contreras and Lee",jimwilliams@gonzalez.com,CA,Construction,2025-04-14,8,2846466.07
CUST_01502,Phillips Inc,iperez@wilson.com,IL,Retail,2025-11-05,2,1080899.23
CUST_01503,Burton-Beard,mary62@brown.com,IL,Healthcare,2025-11-11,2,377754.55
CUST_01504,Brooks PLC,gabrielleorozco@miller.com,WA,Retail,2024-09-20,4,1728804.47
CUST_01505,Hernandez Inc,kperez@reeves-reeves.net,AZ,Consulting,2025-03-15,3,2876359.12
CUST_01506,"Nolan, Stark and Joyce",mmoore@guerrero.com,NY,Restaurant,2025-03-26,3,4329738.77
CUST_01507,"Copeland, Wallace and Stewart",sarayates@gonzalez.biz,WA,Healthcare,2026-01-01,7,3563708.07
CUST_01508,"Marshall, Davis and Perkins",rachelhall@ferguson.biz,GA,Restaurant,2024-12-24,9,2510419.45
CUST_01509,"Carpenter, Rojas and Taylor",amberhall@allen.net,IL,E-commerce,2024-11-28,4,4155814.47
CUST_01510,"Stephens, Jones and Ryan",morganamanda@green-dunn.com,FL,Construction,2025-01-17,14,916313.09
CUST_01511,Patterson and Sons,leahwalker@davis.biz,CA,Freelance,2025-03-14,1,4571101.54
CUST_01512,"Schultz, Miller and Wolf",rmartin@johnson-cannon.com,AZ,Retail,2025-05-07,3,4005175.13
CUST_01513,"Vazquez, Roy and Sharp",morriskatherine@willis.com,NY,Freelance,2025-06-20,2,1733573.73
CUST_01514,Bowers-Ryan,brian90@hernandez.com,AZ,Construction,2025-06-07,1,3888889.39
CUST_01515,"Brewer, Goodwin and Green",gardnerdylan@ray.com,TX,Consulting,2024-09-16,4,1065676.19
CUST_01516,Thompson LLC,edwardstaylor@hamilton.com,CO,Legal,2024-06-25,4,3582703.08
CUST_01517,"Green, Sanchez and Reed",christopher84@hernandez.biz,TX,Retail,2025-07-07,15,1589357.52
CUST_01518,Salinas PLC,vickiwood@diaz.org,NC,Restaurant,2024-06-30,7,1699784.28
CUST_01519,Blair-Tran,weberbrian@allen.org,CA,Restaurant,2026-04-18,1,2626859.67
CUST_01520,"Stevens, Kelly and Lutz",davidbrown@hebert.com,WA,Retail,2025-10-21,19,2908921.18
CUST_01521,"Martinez, Peters and Moreno",greenjessica@thompson.com,FL,Healthcare,2025-01-25,11,1042749.79
CUST_01522,"Lee, Robbins and Lopez",rossjohn@jones.com,WA,Healthcare,2025-01-05,7,3875296.13
CUST_01523,"Jackson, Duncan and Caldwell",rickey20@suarez.com,TX,Construction,2025-10-30,3,789137.58
CUST_01524,Bowen-Kirk,tlewis@miller-marks.biz,TX,Retail,2024-12-26,2,4793575.37
CUST_01525,Dougherty-Welch,michaelchristensen@cline-williams.biz,AZ,Restaurant,2025-08-05,3,1072558.03
CUST_01526,Griffith LLC,amy24@chung.com,AZ,Healthcare,2025-02-23,10,1391707.9
CUST_01527,"Miller, Bennett and Jenkins",michelle89@wagner.com,WA,Freelance,2025-11-25,20,897811.13
CUST_01528,Allen-Terry,mariahill@compton.com,NC,Healthcare,2025-01-24,15,2725856.66
CUST_01529,"Watts, Johnson and Mcdaniel",kaiserkelly@hendricks.com,NY,Retail,2024-07-06,3,2380141.12
CUST_01530,Poole LLC,nicole16@walker.com,CA,Restaurant,2025-11-03,1,1948818.21
CUST_01531,"Greene, Fox and Griffith",stephenscatherine@allen.com,GA,Legal,2024-08-02,5,935965.82
CUST_01532,Robinson-Sullivan,yvonne06@cummings.org,NC,E-commerce,2025-09-02,1,3100760.92
CUST_01533,"Crawford, Nixon and Esparza",murrayvincent@maxwell-cortez.net,IL,Freelance,2025-01-25,5,3578848.49
CUST_01534,Smith and Sons,loriosborn@willis.biz,AZ,Restaurant,2025-10-30,3,4869725.35
CUST_01535,Dunn PLC,sancheznicholas@walsh-jimenez.com,CO,Consulting,2026-01-04,3,509935.06
CUST_01536,"Wilson, Hardy and Perry",khanerin@richardson-conner.com,CO,Restaurant,2026-02-09,1,2305141.65
CUST_01537,Jones PLC,stokesmonica@ingram.com,CO,E-commerce,2025-11-10,6,1196886.36
CUST_01538,Sanders Group,mary92@lee-briggs.com,NY,Construction,2024-11-17,2,4568664.97
CUST_01539,Obrien PLC,charleshayes@morgan-jones.com,NY,Healthcare,2025-03-28,1,3954454.6
CUST_01540,Dominguez Ltd,david86@williams.com,IL,E-commerce,2026-04-13,1,2463158.33
CUST_01541,Vasquez Group,ygraham@williams.com,CO,Restaurant,2024-07-17,4,1789632.06
CUST_01542,Deleon-Smith,acevedonancy@meyer.com,NY,Construction,2025-05-20,18,3851310.5
CUST_01543,Sanders-Lawson,hughesgail@flores.com,NC,Consulting,2025-09-09,16,2564350.85
CUST_01544,Cisneros and Sons,priscilla50@hicks-white.org,TX,Healthcare,2025-04-07,3,2802941.81
CUST_01545,Washington Group,phines@howell.com,WA,E-commerce,2024-07-21,2,2034041.55
CUST_01546,Brady-Williams,kevinspencer@galloway.com,FL,Freelance,2025-04-13,6,2762347.64
CUST_01547,Roy-Durham,ricklewis@brooks.com,GA,Restaurant,2025-06-06,2,1736535.08
CUST_01548,Vazquez-Smith,romerovictoria@zimmerman.com,NC,Legal,2026-02-18,5,3932354.18
CUST_01549,Espinoza Group,brandi26@mccarthy.org,NC,Healthcare,2025-04-30,8,2745408.06
CUST_01550,"Morton, Kane and Douglas",hdavis@thomas-bowers.org,NY,Restaurant,2024-11-27,11,3709866.87
CUST_01551,Walsh-Carroll,markgarcia@barton.org,NC,E-commerce,2025-12-01,4,615898.16
CUST_01552,"Sparks, Vincent and Ashley",danielcombs@phillips.biz,CO,Healthcare,2025-09-02,3,2797684.12
CUST_01553,Elliott-Yu,russellholly@kennedy.biz,CO,Consulting,2026-02-25,2,1574776.83
CUST_01554,May and Sons,kylehahn@perez.org,TX,Restaurant,2025-04-07,2,3443267.98
CUST_01555,Santos-Roach,dianehoffman@huff.com,GA,Healthcare,2025-09-02,3,2496760.98
CUST_01556,Choi-Clay,jarvisrachel@bishop.com,CA,Restaurant,2025-10-22,6,1127178.28
CUST_01557,Garza-Howard,ryanadams@reyes.com,NC,Retail,2024-09-12,9,3797534.7
CUST_01558,Smith Group,rgarcia@miranda.com,NY,E-commerce,2025-10-23,2,2679716.31
CUST_01559,"Rogers, Bradshaw and Wilson",kimberlyross@allen.net,NC,E-commerce,2025-03-26,14,1018549.77
CUST_01560,Garrett-Williams,wallfrank@smith.net,IL,Construction,2025-11-08,3,2872868.22
CUST_01561,Burke-Solomon,dbrown@bass.net,WA,Legal,2025-11-06,4,3603066.55
CUST_01562,Jones Ltd,lisarogers@williams.biz,TX,Retail,2025-02-19,2,3076879.24
CUST_01563,"Brown, Wong and Miller",hodgemanuel@russell-thompson.net,GA,Consulting,2025-06-28,1,4269900.64
CUST_01564,Wiggins Group,dsims@richardson.info,IL,Retail,2024-07-15,9,54174.4
CUST_01565,Ramos-Campbell,brianhahn@barber.com,IL,Restaurant,2025-08-05,8,4313176.81
CUST_01566,"Taylor, Smith and Lindsey",ehardy@leblanc-hendrix.org,CA,Freelance,2026-03-31,3,2186991.73
CUST_01567,"Randolph, Jones and Strickland",sandersalexandria@baker.info,GA,Healthcare,2025-08-29,4,3573279.58
CUST_01568,Davis and Sons,michael23@moon-morales.info,GA,Legal,2025-04-08,6,2748338.0
CUST_01569,"Ho, Marshall and Harris",erikamiller@smith.com,NY,E-commerce,2025-10-24,1,738390.89
CUST_01570,Young-Palmer,david78@bray.info,GA,Healthcare,2025-08-02,2,4207815.3
CUST_01571,Vance PLC,kurt90@ali.com,WA,Consulting,2024-09-24,8,714673.37
CUST_01572,Carter-Williams,reynoldsjustin@young.com,CA,Consulting,2024-07-22,1,3620629.2
CUST_01573,Ross PLC,penningtonrebecca@gibbs.com,GA,Consulting,2025-06-09,5,469084.05
CUST_01574,Smith and Sons,humphreypatricia@herrera.com,GA,E-commerce,2025-10-08,1,4473233.22
CUST_01575,"Arias, Barnes and Armstrong",jessica79@hall-simmons.com,NC,Legal,2025-11-18,6,3135079.98
CUST_01576,"Sanchez, Wilson and Robertson",ricky53@christensen.org,AZ,Legal,2025-05-15,4,2782647.65
CUST_01577,"Ball, Patterson and Becker",chavezisabel@valencia-crawford.biz,GA,Healthcare,2025-05-12,1,1167417.55
CUST_01578,"Chan, Thomas and Sparks",kathy68@miller.com,NC,Retail,2025-04-22,11,2910795.58
CUST_01579,Soto LLC,christopherlong@diaz.info,FL,Construction,2026-03-16,2,2083647.18
CUST_01580,Mcdaniel Group,jessicamills@jones.com,NC,Healthcare,2025-07-25,2,215636.29
CUST_01581,Bradley-Novak,grantamanda@adams.com,NC,E-commerce,2024-06-26,5,3539168.59
CUST_01582,"Parrish, Benton and Martinez",rosaleslauren@holt.biz,NC,E-commerce,2024-08-23,11,4810601.86
CUST_01583,"George, Holt and Romero",deborah49@mathis-lynch.net,NY,Construction,2024-07-28,1,2351434.82
CUST_01584,"Jones, Miller and Reed",wrivers@dominguez.com,AZ,Restaurant,2024-07-27,4,1263894.96
CUST_01585,Mclean-Young,ewest@ryan.com,TX,Construction,2025-09-29,6,3084543.61
CUST_01586,Peck Group,omar19@ball.info,AZ,Retail,2025-02-18,7,2370900.61
CUST_01587,Bishop-Vasquez,melodyandrews@wagner-higgins.com,CO,Healthcare,2025-06-29,5,2134029.73
CUST_01588,Flores PLC,troybrady@patel.com,WA,Construction,2026-02-06,3,879165.41
CUST_01589,"Garrett, Young and Williams",nicole56@luna-rivera.info,NC,Construction,2025-11-18,2,3648509.98
CUST_01590,"Johnson, Nunez and Jackson",kimberlycooper@adams-white.net,WA,Retail,2025-08-08,4,3165035.27
CUST_01591,Murray-Long,michaelochoa@lopez-wright.com,NY,Retail,2025-08-19,1,3298783.44
CUST_01592,"Patel, Johnston and Adams",ogreer@payne.com,NC,Retail,2025-01-09,1,1469737.49
CUST_01593,Sullivan-Green,jacob57@sloan.biz,NY,Restaurant,2024-07-30,6,4264654.02
CUST_01594,Schmitt and Sons,oshah@walker.com,WA,Consulting,2024-12-29,9,3098198.91
CUST_01595,Walker PLC,castropeter@johnson-brewer.net,WA,Retail,2024-12-27,1,3720074.37
CUST_01596,Huber-Herring,alexis57@mitchell.com,NY,Consulting,2025-09-08,1,3312820.42
CUST_01597,"Hanson, Rich and English",housedaniel@george-martin.com,NY,Construction,2025-03-10,7,3923512.14
CUST_01598,"Whitaker, Cook and Young",millermichael@parker-nguyen.info,CO,Consulting,2024-11-27,23,4006891.43
CUST_01599,Murphy LLC,danieldaniel@harvey-lewis.biz,CA,Healthcare,2026-03-28,4,4921154.71
CUST_01600,Luna-Sampson,allenronald@williams-moyer.com,NC,Consulting,2024-09-17,2,4196190.39
CUST_01601,Terry Ltd,campbellkayla@johnson.com,GA,Legal,2026-01-02,3,1227839.82
CUST_01602,Reyes-Moreno,hortonalexandra@brown.info,NY,Freelance,2025-05-04,13,2909899.1
CUST_01603,Nelson and Sons,meganrose@morales-wu.com,IL,Retail,2026-03-12,2,3229192.43
CUST_01604,"Lamb, Pacheco and Patterson",sosamichelle@hunter.info,TX,Retail,2026-01-04,2,879621.96
CUST_01605,Evans-Jackson,gmccarthy@bird-barry.com,CO,Construction,2025-04-02,3,2407517.89
CUST_01606,"Chen, Quinn and Henderson",laura59@thompson-anderson.org,AZ,Freelance,2026-01-02,2,1930013.93
CUST_01607,Ponce Ltd,bduke@cantu.com,GA,E-commerce,2025-11-26,4,1349994.5
CUST_01608,Moore LLC,danielle93@mullen.com,GA,Retail,2025-07-13,16,1479521.5
CUST_01609,Oneill-Jones,nguyentimothy@harris.com,CO,Legal,2026-02-05,5,3408542.36
CUST_01610,"Garcia, Turner and Rosales",ncruz@henry.com,CA,Restaurant,2025-07-13,3,4592675.1
CUST_01611,Cole-Walsh,sball@gutierrez.net,IL,Legal,2025-10-04,3,3071903.56
CUST_01612,"Padilla, Calhoun and Roberts",foxlinda@zimmerman.com,WA,Healthcare,2025-10-16,1,1388114.28
CUST_01613,Huff and Sons,catherinejohns@smith.biz,TX,Construction,2026-02-09,9,3288999.24
CUST_01614,"Smith, Davis and Sanchez",tracy38@cooper-patel.info,CO,Freelance,2025-03-27,4,3684851.61
CUST_01615,Stone-Miller,lthompson@castillo-flores.com,FL,Healthcare,2025-08-27,3,3404704.89
CUST_01616,"Burton, Webb and Gray",nguyenchristine@velasquez.biz,IL,Retail,2024-10-14,57,3380369.21
CUST_01617,"Spencer, Blair and Long",jenniferhorne@harrison.com,TX,Retail,2026-03-04,5,2085681.39
CUST_01618,Cobb-Chandler,suehowe@white-moore.org,TX,E-commerce,2025-07-09,2,1790006.28
CUST_01619,"Lewis, Jenkins and Jackson",oconnorlauren@nash.net,WA,Construction,2025-12-12,3,1005743.68
CUST_01620,"Thomas, Mosley and Nguyen",jacqueline39@harris.biz,NC,Restaurant,2024-06-15,11,331565.46
CUST_01621,Burns Ltd,fmclaughlin@martin.com,FL,Restaurant,2025-09-01,4,3554971.77
CUST_01622,Mcmahon PLC,jose49@carr-hardy.com,TX,Consulting,2024-08-28,1,1910994.28
CUST_01623,Munoz-Charles,ksmith@alexander.com,NC,Consulting,2026-01-11,9,4485208.07
CUST_01624,Wright-Santana,fwolf@rodriguez.com,NY,Construction,2025-11-19,2,1508114.65
CUST_01625,Riley PLC,davidjohnson@mullins.biz,TX,E-commerce,2025-10-22,20,4617342.18
CUST_01626,"Gibbs, Roy and Kelley",benjaminwilliams@burns.info,GA,Healthcare,2024-12-28,10,1323816.15
CUST_01627,"Gordon, Boyer and Gonzales",heatherbowen@contreras-howard.com,TX,Construction,2026-01-24,3,3896674.45
CUST_01628,"Nichols, Glass and Lindsey",harrisjoshua@young-hughes.com,GA,Healthcare,2025-03-21,12,4979994.91
CUST_01629,"Wyatt, Berry and Rodriguez",reedmonica@wiggins.com,WA,Consulting,2024-12-14,4,2230845.42
CUST_01630,Maxwell Ltd,kimberlyblair@curry.com,FL,Legal,2025-06-13,8,933288.74
CUST_01631,Ramirez-Parrish,brianmorrow@ray.com,TX,Consulting,2025-06-13,6,2726129.18
CUST_01632,Mcdaniel Group,franklindarius@williams-hernandez.com,FL,Restaurant,2025-04-27,2,4567415.65
CUST_01633,Clark Inc,wortiz@taylor.com,WA,Restaurant,2025-12-04,2,222561.43
CUST_01634,Rodriguez Group,andersonhenry@williamson.info,NC,Construction,2024-07-21,10,3897323.97
CUST_01635,Sharp Ltd,mrandolph@francis.com,CO,Consulting,2024-06-11,3,3281683.4
CUST_01636,James-Clark,guerrerostanley@shepherd.com,CA,Legal,2024-05-28,3,1368860.58
CUST_01637,Garcia LLC,clarkefelicia@warren.org,IL,Legal,2025-11-22,2,2894469.25
CUST_01638,"Nguyen, Taylor and Carlson",landerson@haynes.com,CO,E-commerce,2025-07-02,6,2208485.45
CUST_01639,"James, Gibbs and Cochran",trujillojason@carroll.org,TX,Freelance,2026-03-14,23,66371.43
CUST_01640,Colon-Frank,tanyawilson@lee-mcconnell.net,CO,Restaurant,2025-11-14,1,2857857.23
CUST_01641,Fernandez-Hughes,jasonjohnson@beasley.com,IL,Construction,2025-03-02,4,2033043.25
CUST_01642,Branch Inc,nmartinez@mendoza.info,TX,Healthcare,2025-09-30,13,2696400.17
CUST_01643,Brown-George,ramosjennifer@reynolds.com,TX,E-commerce,2025-02-15,4,3814242.75
CUST_01644,Perez-Martinez,amanda15@green-shields.com,FL,Consulting,2025-01-07,6,2794653.58
CUST_01645,Haynes LLC,wrightdavid@cox.org,FL,Construction,2025-03-22,1,3494617.28
CUST_01646,"Hayes, Henderson and Buchanan",woodbrittany@watson-coleman.com,TX,Healthcare,2026-04-24,6,2458192.53
CUST_01647,King Inc,maryking@smith-williams.com,CO,Freelance,2026-04-15,3,742717.61
CUST_01648,Robles PLC,williamsanthony@sparks.biz,CA,Freelance,2024-10-24,9,2471701.12
CUST_01649,Hines-Davis,rodneywilliams@black.com,AZ,Construction,2024-07-15,11,2523436.55
CUST_01650,Rodriguez-Watkins,mccannjanet@miller-romero.biz,CO,Retail,2026-03-06,35,233361.27
CUST_01651,Garcia-Brown,martinnovak@ward-schmidt.com,IL,Retail,2024-07-10,7,2057263.89
CUST_01652,Evans-Owen,dannygonzalez@cunningham.com,AZ,E-commerce,2024-11-08,5,4703444.46
CUST_01653,"Villarreal, Rhodes and Griffin",fcarlson@harris.com,AZ,Consulting,2026-04-03,5,3718204.92
CUST_01654,Gonzalez-Lambert,catherinemoore@weeks-massey.biz,TX,Retail,2024-11-24,3,3690525.63
CUST_01655,Morrow-Miller,warrenmariah@nash.com,CA,E-commerce,2025-06-11,5,4540535.45
CUST_01656,Perry-Garcia,courtney01@williams.info,CA,Freelance,2025-09-20,3,3521419.22
CUST_01657,"Mcdonald, Sloan and Johnson",brenda88@hoover.com,CA,Consulting,2024-09-06,5,3181674.2
CUST_01658,"Smith, Wright and Bright",stewartgeorge@bishop-shaw.org,TX,E-commerce,2025-01-21,12,3075568.15
CUST_01659,Lucas-Harper,znoble@rice.com,NC,Restaurant,2026-03-07,2,4098110.88
CUST_01660,Ford Group,cervantespatrick@brady.com,TX,E-commerce,2024-08-18,11,2995138.17
CUST_01661,Robinson LLC,washingtonashley@hall.com,FL,Restaurant,2025-09-17,12,4032044.98
CUST_01662,White-Mclaughlin,brandi19@roman-jones.com,IL,Legal,2025-04-23,4,1654962.96
CUST_01663,Stephenson Ltd,anthonymcdonald@murray.com,NC,Consulting,2025-11-10,1,1641869.94
CUST_01664,Jenkins and Sons,mccoydonna@davis-galvan.net,FL,Retail,2026-02-02,2,2985772.0
CUST_01665,Young Ltd,hlester@daugherty.net,TX,Restaurant,2025-02-12,12,1405772.12
CUST_01666,"Garrett, Oconnell and Reilly",ochoamelissa@reilly.com,GA,Consulting,2026-01-06,4,3496664.14
CUST_01667,Chang Group,alejandra39@compton-brooks.com,NY,E-commerce,2025-07-31,2,1256040.82
CUST_01668,"Thompson, Cain and Green",barnesluke@davis.biz,CA,Consulting,2025-08-22,2,544840.86
CUST_01669,"Miller, Larson and Davis",villawilliam@craig-garza.com,NC,Legal,2026-03-16,8,3899425.11
CUST_01670,"Santiago, Castro and Wagner",zbarber@harding.com,CO,Restaurant,2024-06-08,6,81430.41
CUST_01671,Williams-Gomez,greenkrystal@henderson.net,TX,Construction,2024-10-14,3,2110300.1
CUST_01672,"Wright, Freeman and Craig",mathewbennett@maxwell.org,CO,Consulting,2026-02-13,3,1070493.08
CUST_01673,"Santiago, Sanders and Carter",dyersara@bowman.net,WA,E-commerce,2025-10-06,3,2089555.06
CUST_01674,Le PLC,cjohnson@edwards.net,NC,Retail,2024-10-10,2,3001546.26
CUST_01675,Garcia-Thomas,bethany36@daniels-martinez.net,CO,Restaurant,2025-12-05,16,3154598.69
CUST_01676,"Choi, Osborne and Adams",gpatel@mendez.com,WA,Healthcare,2026-01-25,3,2122990.06
CUST_01677,Foster-Hernandez,eguzman@johnson-whitaker.com,FL,Freelance,2025-08-03,11,631663.72
CUST_01678,Jones-Lutz,williskatherine@wright.com,TX,Healthcare,2025-07-13,15,4320518.75
CUST_01679,Espinoza Inc,jasoncortez@peterson.com,AZ,Freelance,2025-07-20,9,2347869.24
CUST_01680,Morris-Dixon,scook@kent.com,FL,Construction,2025-09-26,3,312691.65
CUST_01681,Simpson-Baker,pattersondebra@terry.com,NY,E-commerce,2024-08-23,6,2512698.45
CUST_01682,"Butler, Bruce and Harrison",vmosley@barton.com,CA,Retail,2024-09-28,4,3242061.14
CUST_01683,"Medina, Mullins and Mccoy",clinesteven@thomas.biz,FL,Legal,2025-01-04,2,1294339.81
CUST_01684,"Abbott, Garcia and Perez",cindy66@gardner-jensen.net,CO,Retail,2025-09-18,5,566884.44
CUST_01685,"Ballard, Wright and Hester",jhorton@collins-hunter.org,AZ,Consulting,2024-07-07,1,832325.77
CUST_01686,Barker-Delacruz,matthew45@williams.org,CO,Restaurant,2024-06-19,11,400754.52
CUST_01687,"White, Kirk and Norman",john60@wilson-wells.biz,CO,Healthcare,2024-11-26,3,2124378.06
CUST_01688,"Chandler, Perez and Carlson",uclark@jenkins.com,IL,Freelance,2025-12-28,5,3905927.63
CUST_01689,Robertson LLC,nathan06@smith-johnson.org,FL,Restaurant,2025-02-05,5,1223735.89
CUST_01690,Roman-Evans,harold46@fleming-hill.net,FL,Legal,2025-04-13,3,4462257.49
CUST_01691,"Graham, Jimenez and Williams",abaker@edwards-grimes.info,CO,E-commerce,2024-07-23,7,318979.81
CUST_01692,Morgan-Stafford,tpatton@oconnell-lee.net,NY,Freelance,2025-05-01,3,4643041.23
CUST_01693,"Johnson, Anderson and Vincent",jonathan66@dickerson.biz,NY,Legal,2025-05-16,8,1898751.16
CUST_01694,Haynes-Brown,mchen@reed.biz,FL,Healthcare,2025-05-18,1,4879001.66
CUST_01695,Foley Inc,edwinwhite@patterson-keith.info,IL,Consulting,2024-10-31,4,208868.25
CUST_01696,Morales-Gallagher,pricedale@campbell.com,CA,Construction,2025-08-12,21,725682.42
CUST_01697,Bartlett-Christian,amanda86@smith.com,CO,E-commerce,2026-03-20,2,2120207.96
CUST_01698,Wells PLC,folson@anderson.org,IL,Freelance,2026-01-08,2,4437724.41
CUST_01699,Wallace-Floyd,galvanjoshua@gamble.com,NY,Consulting,2025-09-08,6,2911701.16
CUST_01700,Little Group,thomasdaniel@brown.com,FL,Restaurant,2025-07-31,5,2087895.9
CUST_01701,Moss Group,jeremy59@cruz.net,CO,Freelance,2025-07-06,5,2978325.31
CUST_01702,Beltran-Reid,tonya82@anderson-powers.com,CO,Construction,2026-03-08,6,121794.09
CUST_01703,"Nguyen, King and Robles",brandon64@delgado-mitchell.info,FL,Freelance,2025-04-25,7,1670114.94
CUST_01704,Singh-Kane,rodriguezsheryl@michael.com,FL,Consulting,2025-08-20,10,4573085.87
CUST_01705,"Mendez, Doyle and Rowland",hayesrachel@duran-sanchez.com,CA,Legal,2026-04-25,6,4901911.0
CUST_01706,"May, Newton and Burns",leemarissa@gray.info,CO,Retail,2024-06-27,3,2157203.34
CUST_01707,Klein-Pena,soliscarlos@rivers-serrano.com,CO,Restaurant,2025-03-29,7,2289584.77
CUST_01708,Espinoza-Lee,ylynch@nguyen.net,TX,Retail,2024-11-30,20,3481141.2
CUST_01709,Adams and Sons,melanie40@hodge.com,FL,Consulting,2025-04-08,4,1824108.12
CUST_01710,"Jones, Brennan and Alexander",willie16@zhang-ramirez.com,TX,Retail,2024-11-29,2,2424925.61
CUST_01711,"Moses, Green and Simmons",lorikoch@jones.net,NY,E-commerce,2025-01-19,10,4296714.45
CUST_01712,Smith Ltd,john91@herrera.net,NC,Retail,2025-12-29,4,4883282.85
CUST_01713,"Scott, Ryan and Cruz",hmcneil@frank.org,NY,Legal,2025-05-22,1,965481.4
CUST_01714,Torres LLC,iriley@garcia-franco.com,IL,E-commerce,2026-04-04,8,3534315.21
CUST_01715,Bennett-Johnson,hensleyvalerie@adkins.com,TX,Legal,2024-05-28,2,4472500.48
CUST_01716,Conway PLC,brittanymartin@allen.com,AZ,Retail,2025-02-10,4,1518120.41
CUST_01717,Galloway Ltd,kjohnson@clark.com,WA,Freelance,2026-01-02,5,3949074.63
CUST_01718,"Lane, Glass and Jackson",williamsdaryl@hall.com,NC,Healthcare,2024-07-29,5,3692015.89
CUST_01719,Holt Group,hhamilton@kent.org,AZ,Healthcare,2024-07-09,7,4445490.63
CUST_01720,"Parrish, Gillespie and Rhodes",jmartinez@meyers.com,GA,Healthcare,2024-08-21,3,2353496.73
CUST_01721,Robles-Roberts,rachaelroberts@santos-davidson.com,IL,Healthcare,2024-06-28,6,917573.65
CUST_01722,"Dixon, Williams and Olson",xlogan@may.org,TX,Freelance,2025-08-04,3,735108.75
CUST_01723,Collier-Tyler,smithjessica@bryant.com,FL,Restaurant,2025-02-11,8,3262740.08
CUST_01724,Wood LLC,stephanie96@flowers-rivera.com,NC,Freelance,2025-12-21,7,3778208.82
CUST_01725,Reynolds-Prince,fhenderson@smith.biz,FL,Healthcare,2026-01-08,2,1795922.76
CUST_01726,Evans-Miller,padillapatricia@hatfield.info,AZ,Legal,2024-12-21,10,1421869.4
CUST_01727,"Nguyen, Ross and Meyers",kelsey70@gilbert.com,IL,Healthcare,2024-07-15,2,2289432.71
CUST_01728,Barnes-Harris,nicholasswanson@howell.com,AZ,Restaurant,2025-06-21,8,2377311.06
CUST_01729,"Young, Hamilton and Peters",kennedywanda@davidson.com,AZ,Construction,2025-07-14,6,2287292.99
CUST_01730,Pratt-Patterson,shawn19@mosley-johnson.org,TX,Freelance,2025-03-09,19,4464920.91
CUST_01731,Martinez Inc,ryanmiles@gibson-richmond.net,TX,Restaurant,2025-05-18,3,1983878.39
CUST_01732,"Hansen, Salas and James",tiffany80@richardson.info,WA,Restaurant,2024-10-13,3,591356.36
CUST_01733,Rogers-Edwards,murraystephen@davis.biz,TX,Consulting,2024-12-28,4,2506827.24
CUST_01734,"Lopez, Jones and Weaver",juanfranklin@powell.com,FL,Retail,2026-04-07,3,1501188.74
CUST_01735,Morrison Group,william17@shepherd.com,AZ,Consulting,2025-11-08,8,2395829.34
CUST_01736,Hendricks-Garcia,erin57@flores.com,CO,Retail,2025-04-19,1,1493008.15
CUST_01737,Kirk and Sons,meganrichardson@page.com,CA,Freelance,2024-07-15,1,4182990.22
CUST_01738,Chen and Sons,robert07@lewis.com,IL,Legal,2025-07-05,1,2914587.8
CUST_01739,Braun-Gordon,paige40@davis.net,IL,E-commerce,2025-10-19,9,2987118.41
CUST_01740,Martin LLC,iallen@jones-david.net,AZ,E-commerce,2025-11-19,17,2317135.11
CUST_01741,Smith-Jones,sherry01@andrews.org,NY,Construction,2025-08-11,4,900098.77
CUST_01742,Anthony Inc,edwardsronald@beard.info,FL,E-commerce,2024-12-15,3,1890916.47
CUST_01743,Hoover and Sons,bradleyford@wheeler-becker.com,CA,Consulting,2025-01-06,4,1797948.43
CUST_01744,Scott-Haynes,wileyaudrey@hoffman-murphy.com,NY,Consulting,2025-05-16,11,3573470.25
CUST_01745,Cochran and Sons,jgutierrez@lewis.org,NY,Consulting,2025-01-04,2,4204691.8
CUST_01746,Ramirez-Kennedy,gutierrezjessica@mcguire.info,NY,Consulting,2025-11-16,5,1227631.36
CUST_01747,Ballard PLC,lewiskaylee@johnson.com,IL,Consulting,2024-06-28,9,2232398.76
CUST_01748,Bell PLC,lwalker@mcdonald.com,NY,Freelance,2025-03-10,6,2834311.85
CUST_01749,"Ward, Scott and Gallagher",matthewhull@moreno-sullivan.com,IL,Healthcare,2024-06-23,5,782323.86
CUST_01750,"Graham, Mcgee and West",veronicadavies@galvan-gordon.net,AZ,Consulting,2025-05-11,9,2691532.64
CUST_01751,Ponce-Stewart,patrickjarvis@costa.net,CA,Legal,2024-08-30,1,4658791.13
CUST_01752,Rivera Inc,rvelasquez@williams.com,NY,E-commerce,2026-01-14,7,4642665.88
CUST_01753,Diaz Group,jamiewhite@wheeler.com,CA,Healthcare,2024-09-25,2,3253857.56
CUST_01754,Rodriguez-Snyder,jessica91@garcia.com,CO,Construction,2025-01-12,1,4849547.51
CUST_01755,Maxwell-Pugh,burkegloria@murphy.info,NC,Consulting,2026-01-03,6,4007902.07
CUST_01756,"Price, Mcdaniel and Thompson",sullivanchristine@edwards.com,CO,Healthcare,2025-12-14,13,3461277.56
CUST_01757,"Thompson, Smith and Miller",iansantana@howard.biz,CO,Retail,2025-12-16,4,740145.3
CUST_01758,"Ellison, Miller and Rodriguez",michellearias@levy-pena.org,TX,Construction,2025-07-29,9,172738.19
CUST_01759,Alexander-Zamora,antonio40@garcia-ramos.com,FL,E-commerce,2025-09-19,16,1819098.07
CUST_01760,Ford PLC,galvanjeanette@craig.com,CA,Freelance,2025-02-05,12,2937985.64
